date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:32	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f29-8b44%22	https://cdnjs.cloudflare.com/ajax/libs/morris.js/0.5.1/morris.min.js	D:/TemplateFE/BookSto/cdnjs.cloudflare.com/ajax/libs/morris.js/0.5.1/morris.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:32	4518/4518	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2008%20Oct%202024%2005:27:33%20GMT	https://code.highcharts.com/highcharts.js	D:/TemplateFE/BookSto/code.highcharts.com/highcharts.a9.delayed	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:32	4518/4518	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2008%20Oct%202024%2005:27:33%20GMT	https://code.highcharts.com/highcharts-more.js	D:/TemplateFE/BookSto/code.highcharts.com/highcharts-more.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:32	4518/4518	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2008%20Oct%202024%2005:27:33%20GMT	https://code.highcharts.com/modules/exporting.js	D:/TemplateFE/BookSto/code.highcharts.com/modules/exporting.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:33	1097951/1097951	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2210c368-66715547-9ec76ff1253b074f;br%22	https://cdn.amcharts.com/lib/4/core.js	D:/TemplateFE/BookSto/cdn.amcharts.com/lib/4/core.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:33	146340/146340	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2223e2d-6376288c-ce3f58b8916d990;br%22	https://cdn.amcharts.com/lib/4/charts.js	D:/TemplateFE/BookSto/cdn.amcharts.com/lib/4/charts.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:34	1596/1596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228c7-63762944-ebeb946c4197015;br%22	https://cdn.amcharts.com/lib/4/themes/animated.js	D:/TemplateFE/BookSto/cdn.amcharts.com/lib/4/themes/animated.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:35	120742/120742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d7a6-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.eot	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:36	59000/59000	---M--	200	added ('OK')	font/woff2	etag:%22e678-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:36	120742/120742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d7a6-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticond41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:37	120564/120564	---M--	200	added ('OK')	font/ttf	etag:%221d6f4-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:37	70180/70180	---M--	200	added ('OK')	font/woff	etag:%2211224-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:38	81222/81222	---M--	200	added ('OK')	image/svg+xml	etag:%2213d46-6217004cd9ed0%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/fonts/Flaticon.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/flaticon/css/flaticon.css)
12:27:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6217004cdbe11%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6217004cdbe11%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:38	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-6217004cdfc92%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:39	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-6217004cdfc92%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:39	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-6217004cdfc92%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:39	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-6217004cddd51%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/font-awesome/css/font-awesome.min.css)
12:27:40	525744/525744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22805b0-6217004dcf105%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.eot?t=1708865856766	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon117c.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.css)
12:27:40	163200/163200	---M--	200	added ('OK')	font/woff2	etag:%2227d80-6217004ded56f%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.woff2?t=1708865856766	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon117c.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.css)
12:27:40	873985/873985	---M--	200	added ('OK')	image/png	etag:%22d5601-6217004bd9117%22	https://templates.iqonic.design/booksto-dist/html/assets/images/glass-card.png	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/glass-card.png	(from https://templates.iqonic.design/booksto-dist/html/assets/css/booksto.min.css?v=1.2.0)
12:27:41	525572/525572	---M--	200	added ('OK')	font/ttf	etag:%2280504-6217004dea68e%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.ttf?t=1708865856766	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon117c.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.css)
12:27:42	224116/224116	---M--	200	added ('OK')	font/woff	etag:%2236b74-6217004dec5cf%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.woff?t=1708865856766	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon117c.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.css)
12:27:42	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-6217004cd50ae%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.eot	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/webfont.css)
12:27:42	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-6217004cd50ae%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2d41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/webfont.css)
12:27:42	26004/26004	---M--	200	added ('OK')	font/woff	etag:%226594-6217004cd8f30%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/webfont.css)
12:27:42	40348/40348	---M--	200	added ('OK')	font/ttf	etag:%229d9c-6217004cd8f30%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/webfont.css)
12:27:43	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-6217004cd8f30%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/fonts/dripicons-v2.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/dripicons/webfont/webfont.css)
12:27:43	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d794-6217004cec7b6%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons.eot?v=2.0.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons28b5.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/css/ionicons.min.css)
12:27:43	2460531/2460531	---M--	200	added ('OK')	image/svg+xml	etag:%22258b73-6217004de586c%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.svg?t=1708865856766	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon117c.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/remixicon/fonts/remixicon.css)
12:27:44	188508/188508	---M--	200	added ('OK')	font/ttf	etag:%222e05c-6217004cee6f7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons.ttf?v=2.0.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons28b5.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/css/ionicons.min.css)
12:27:44	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2210940-6217004cee6f7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons.woff?v=2.0.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons28b5.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/css/ionicons.min.css)
12:27:44	333834/333834	---M--	200	added ('OK')	image/svg+xml	etag:%225180a-6217004cec7b6%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons.svg?v=2.0.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/fonts/ionicons28b5.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/ionicons/css/ionicons.min.css)
12:27:44	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6217004d19686%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.eot	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:44	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6217004d19686%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400d41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:45	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-6217004d1d507%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:45	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2218171-6217004d1d507%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:45	156072/156072	---M--	200	added ('OK')	font/ttf	etag:%22261a8-6217004d1d507%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:46	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6217004d1d507%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.eot	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:46	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-6217004d1b5c7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-brands-400.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:46	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6217004d1d507%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400d41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:46	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:46	15489/15489	---M--	200	added ('OK')	font/woff	etag:%223c81-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:47	33724/33724	---M--	200	added ('OK')	font/ttf	etag:%2283bc-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:47	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-6217004d1f448%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-regular-400.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:47	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.eot	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:48	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-6217004d232c9%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:48	125421/125421	---M--	200	added ('OK')	font/woff	etag:%221e9ed-6217004d232c9%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:48	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.eot?	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900d41d.eot	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:48	226128/226128	---M--	200	added ('OK')	font/ttf	etag:%2237350-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:49	147380/147380	---M--	200	added ('OK')	font/woff2	etag:%2223fb4-6217004da7ff7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/style.css)
12:27:49	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-6217004d21389%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/fonts/la-solid-900.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/line-awesome/css/line-awesome.min.css)
12:27:50	488716/488716	---M--	200	added ('OK')	font/woff	etag:%227750c-6217004da7ff7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/style.css)
12:27:50	488636/488636	---M--	200	added ('OK')	font/ttf	etag:%22774bc-6217004da7ff7%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/style.css)
12:27:51	2996371/2996371	---M--	200	added ('OK')	image/svg+xml	etag:%222db893-6217004da5116%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/Phosphor.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/regular/style.css)
12:27:51	164420/164420	---M--	200	added ('OK')	font/woff2	etag:%2228244-6217004d6e603%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/style.css)
12:27:52	567884/567884	---M--	200	added ('OK')	font/woff	etag:%228aa4c-6217004d6d663%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/style.css)
12:27:52	567808/567808	---M--	200	added ('OK')	font/ttf	etag:%228aa00-6217004d6c6c3%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/style.css)
12:27:52	131744/131744	---M--	200	added ('OK')	font/woff2	etag:%22202a0-6217004d81e8a%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.woff2	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.woff2	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/style.css)
12:27:53	449332/449332	---M--	200	added ('OK')	font/woff	etag:%226db34-6217004d81e8a%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.woff	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.woff	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/style.css)
12:27:53	1749129/1749129	---M--	200	added ('OK')	image/svg+xml	etag:%221ab089-6217004d697e2%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.svg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/Phosphor-Duotone.svg	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/duotone/style.css)
12:27:53	449252/449252	---M--	200	added ('OK')	font/ttf	etag:%226dae4-6217004d7ff49%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.ttf	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/Phosphor-Fill.ttf	(from https://templates.iqonic.design/booksto-dist/html/assets/vendor/phosphor-icons/Fonts/fill/style.css)
12:27:53	188381/188381	---M-Z	200	added ('OK')	text/html	etag:%222dfdd-6220d3170fc57-gzip%22	https://templates.iqonic.design/booksto-dist/html//plugins/tree-view.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/plugins/tree-view.html	(from https://templates.iqonic.design/booksto-dist/html/shop/category-page.html)
12:27:54	195071/195071	---M-Z	200	added ('OK')	text/html	etag:%222f9ff-6220d3170bdd5-gzip%22	https://templates.iqonic.design/booksto-dist/html//plugins/choise-js.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/plugins/choise-js.html	(from https://templates.iqonic.design/booksto-dist/html/shop/category-page.html)
12:27:54	194770/194770	---M-Z	200	added ('OK')	text/html	etag:%222f8d2-6220d3170bdd5-gzip%22	https://templates.iqonic.design/booksto-dist/html//plugins/flatpickr.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/plugins/flatpickr.html	(from https://templates.iqonic.design/booksto-dist/html/shop/category-page.html)
12:27:54	193059/193059	---M-Z	200	added ('OK')	text/html	etag:%222f223-6220d3170bdd5-gzip%22	https://templates.iqonic.design/booksto-dist/html//plugins/fslightbox.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/plugins/fslightbox.html	(from https://templates.iqonic.design/booksto-dist/html/shop/category-page.html)
